#sample_id	predicted_ancestry	given_ancestry	EAS_prob	AFR_prob	AMR_prob	SAS_prob	EUR_prob	PC1	PC2	PC3	PC4	PC5
HG03006	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.3688	-10.1570	15.4972	-3.6691	0.9660
NA19002	EAS	EAS	0.9998	0.0000	0.0002	0.0000	0.0000	-8.5524	-41.5879	-3.1451	5.8590	-4.2962
HG00100	EUR	EUR	0.0000	0.0000	0.0037	0.0000	0.9963	0.6536	13.6396	-4.5015	7.9968	2.2744
HG00140	EUR	EUR	0.0000	0.0000	0.0013	0.0000	0.9987	-0.1784	12.5097	-5.2010	9.3147	-1.3046
HG01083	AMR	AMR	0.0000	0.0007	0.9989	0.0000	0.0004	7.7061	3.9103	-7.7312	0.7576	1.0703
HG00366	EUR	EUR	0.0000	0.0000	0.0149	0.0000	0.9851	-2.0295	8.0692	-4.5885	6.7721	-3.6301
NA12272	EUR	EUR	0.0000	0.0000	0.0155	0.0000	0.9845	0.8411	14.0597	-7.8731	10.7847	-1.8348
NA18570	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.7127	-44.8099	-3.5946	8.2906	2.6285
HG01809	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.5531	-43.9021	-1.2418	8.3190	4.5966
HG03442	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	63.4488	-18.8215	0.3849	1.1052	6.3754
HG02887	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	61.8688	-17.2158	0.0772	1.5447	0.6970
HG03196	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	62.0656	-16.9419	-0.0033	0.9055	0.0329
HG01775	EUR	EUR	0.0000	0.0000	0.0284	0.0000	0.9716	1.1355	12.6842	-5.5289	8.8558	3.7409
NA19160	AFR	AFR	0.0000	0.9985	0.0015	0.0000	0.0000	62.4850	-17.3463	-1.5891	1.9757	-0.2990
NA19384	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	60.0386	-16.7029	0.7035	0.9136	-2.1243
HG04061	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.2766	-10.4651	22.9264	-6.4704	1.6574
HG02409	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.9276	-42.8533	-1.7145	9.7682	7.2867
HG01673	EUR	EUR	0.0000	0.0000	0.0090	0.0000	0.9910	0.9400	12.9692	-4.9562	10.3012	5.6139
HG03920	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-0.4884	-9.3655	16.7023	-2.5635	-0.1261
HG02577	AFR	AFR	0.0000	0.9991	0.0009	0.0000	0.0000	51.2932	-9.7407	-1.8248	2.6028	-0.0258
HG02970	AFR	AFR	0.0000	0.9996	0.0004	0.0000	0.0000	64.0728	-18.8664	-0.3191	2.1983	-1.5763
HG01668	EUR	EUR	0.0000	0.0000	0.0077	0.0000	0.9923	4.3340	11.8693	-3.8846	10.3949	2.0156
HG01697	EUR	EUR	0.0006	0.0024	0.1542	0.1768	0.6660	1.8287	11.0790	-4.3223	9.1473	4.6561
HG00260	EUR	EUR	0.0000	0.0000	0.0033	0.0000	0.9967	-1.0975	13.5438	-7.3223	9.9698	0.2217
HG00179	EUR	EUR	0.0000	0.0000	0.0399	0.0000	0.9601	-0.6081	8.3360	-6.6807	9.8815	-2.8056
HG01781	EUR	EUR	0.0000	0.0000	0.0104	0.0000	0.9896	1.1451	13.9070	-4.5746	10.5279	2.3385
HG02146	AMR	AMR	0.0000	0.0010	0.9990	0.0000	0.0000	-6.5097	-20.1978	-22.8877	-31.1422	1.7916
NA18546	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.0203	-42.7255	-2.3840	8.7812	-2.7423
HG01396	AMR	AMR	0.0000	0.0104	0.9896	0.0000	0.0000	10.5256	1.6522	-7.9780	-2.1043	0.2876
HG02284	AFR	AFR	0.0000	0.9916	0.0084	0.0000	0.0000	53.5592	-13.4328	-0.0939	2.7153	-1.2226
NA20769	EUR	EUR	0.0000	0.0000	0.0131	0.0000	0.9869	0.2035	13.2189	-4.4852	8.7893	2.7737
HG02186	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-9.2052	-44.6490	-1.0537	8.8030	4.6290
NA19360	AFR	AFR	0.0000	0.9986	0.0014	0.0000	0.0000	58.8616	-18.1935	0.9929	2.2936	0.5490
HG02493	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	3.0683	-3.4434	15.3781	-2.3224	3.1536
HG03166	AFR	AFR	0.0000	0.9987	0.0013	0.0000	0.0000	62.4585	-17.8273	-0.7284	0.6974	-1.4710
HG00608	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.1848	-45.4856	-2.9313	7.5125	1.1102
HG02624	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	61.9653	-17.0132	0.8079	2.2478	-1.4693
NA19067	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.2784	-45.0267	-3.3451	6.4829	-2.9869
HG01308	AMR	AMR	0.0007	0.0181	0.9810	0.0000	0.0001	13.8894	-0.8509	-7.6854	0.4178	2.0859
HG01134	AMR	AMR	0.0000	0.0013	0.9798	0.0000	0.0189	5.9918	0.5284	-9.2389	-1.2840	2.1409
HG02895	AFR	AFR	0.0000	0.9997	0.0003	0.0000	0.0000	63.5113	-17.2471	0.3508	1.2593	0.3804
NA20809	EUR	EUR	0.0000	0.0000	0.0019	0.0000	0.9981	1.3461	12.1854	-5.1184	8.9547	2.8729
HG01672	EUR	EUR	0.0000	0.0000	0.0031	0.0000	0.9969	0.5301	13.7053	-5.9871	8.0772	-1.0001
HG03081	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	62.1797	-16.8993	-0.0117	3.2907	1.9830
HG03370	AFR	AFR	0.0000	0.9990	0.0010	0.0000	0.0000	62.0600	-17.3384	-0.9284	1.1476	1.3434
NA21137	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.7069	-6.0980	17.1943	-5.0942	3.3525
NA19346	AFR	AFR	0.0000	0.9991	0.0009	0.0000	0.0000	60.8413	-16.0955	-0.8210	1.9878	-1.5053
HG03028	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	61.3112	-16.7573	-0.4886	1.2914	3.8712
HG02839	AFR	AFR	0.0000	0.9995	0.0005	0.0000	0.0000	61.6678	-18.3190	0.3625	2.1125	1.7616
HG02634	AFR	AFR	0.0000	0.9990	0.0010	0.0000	0.0000	62.3635	-15.9181	-0.7310	2.3447	0.2104
HG04195	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.7679	-10.1415	16.2984	-3.9637	-1.1103
HG00410	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.7363	-43.0559	-3.0508	9.5289	-0.8702
HG02026	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.2240	-43.3737	-2.6560	8.3555	8.2087
HG00235	EUR	EUR	0.0000	0.0000	0.1899	0.0000	0.8101	-0.2864	13.8046	-6.3137	8.7936	1.9861
HG03234	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.4046	-2.4560	15.0718	-0.9411	1.7473
HG02694	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.0950	-0.5366	11.7245	-2.6354	-0.5850
HG02086	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.5564	-43.0009	-1.1143	7.2769	6.3132
HG03789	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.4692	-5.5588	15.3040	-4.8063	1.7542
HG01063	AMR	AMR	0.0000	0.1053	0.8947	0.0000	0.0000	23.7757	-2.2595	-5.3894	0.0700	3.5361
HG02343	AFR	AFR	0.0000	0.9957	0.0043	0.0000	0.0000	50.0589	-10.9983	-1.2382	2.6374	2.3737
NA06986	EUR	EUR	0.0000	0.0000	0.0058	0.0000	0.9942	1.3342	11.8354	-5.9035	9.3893	1.8481
HG01486	AMR	AMR	0.0000	0.0003	0.9997	0.0000	0.0000	-1.0235	-2.0981	-13.3718	-10.2886	5.5934
HG00560	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.5594	-44.4847	-1.7007	6.0882	0.5301
HG03730	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	2.0480	-10.0549	21.9566	-7.1350	1.3286
NA18535	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-9.2367	-44.4750	-3.0228	9.0387	0.0234
NA19435	AFR	AFR	0.0000	0.9971	0.0029	0.0000	0.0000	58.8204	-17.6325	0.0677	0.3479	0.4321
NA18608	EAS	EAS	0.9999	0.0000	0.0001	0.0000	0.0000	-9.5533	-41.9830	-4.1543	7.1137	-2.4669
HG03731	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.9994	-7.0985	20.1677	-4.9436	2.1666
NA20787	EUR	EUR	0.0000	0.0000	0.0007	0.0000	0.9993	2.5536	11.6114	-2.3900	8.4555	1.7032
HG00375	EUR	EUR	0.0000	0.0000	0.0248	0.0000	0.9752	0.7647	8.7069	-6.3919	8.0932	-0.5068
NA19792	AMR	AMR	0.0000	0.0336	0.9664	0.0000	0.0000	0.4867	-0.3592	-10.3575	-3.4544	5.0893
NA19065	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.7162	-44.0693	-3.8612	6.6951	-6.1696
HG02181	EAS	EAS	0.9989	0.0000	0.0011	0.0000	0.0000	-5.1678	-43.1699	0.6019	8.4707	4.8737
NA19472	AFR	AFR	0.0000	0.9995	0.0005	0.0000	0.0000	58.6418	-16.0984	1.7614	2.1992	1.1967
HG03114	AFR	AFR	0.0000	0.9986	0.0014	0.0000	0.0000	63.2160	-17.7791	0.6836	0.6252	-0.9940
NA11918	EUR	EUR	0.0000	0.0000	0.0016	0.0000	0.9984	-0.0661	12.0298	-4.6227	9.3870	2.7851
HG03265	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	63.0655	-18.3026	-0.8254	2.1375	0.4235
HG00315	EUR	EUR	0.0000	0.0000	0.0037	0.0000	0.9963	-0.3447	7.0896	-4.0223	5.8940	-5.5525
HG04214	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.4131	-3.6842	19.0691	-3.6139	-1.1708
HG02008	AMR	AMR	0.0000	0.0008	0.9992	0.0000	0.0000	-5.2190	-21.1568	-22.6772	-31.1318	3.9586
NA20850	SAS	SAS	0.0000	0.0000	0.0000	0.9934	0.0066	0.0193	0.0192	12.3017	-1.1006	5.9771
NA19355	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	59.9348	-16.3096	-0.5418	1.3013	1.8448
HG03066	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	63.0299	-17.7672	0.8717	0.9441	0.8823
HG03258	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	61.7947	-17.3475	0.7685	2.5758	0.9957
HG02312	AMR	AMR	0.0000	0.0126	0.9874	0.0000	0.0000	-4.5929	-10.7989	-15.4229	-19.3115	0.1110
HG01431	AMR	AMR	0.0000	0.0104	0.9895	0.0001	0.0000	6.0139	-0.2521	-8.0927	-3.7677	1.4197
HG03132	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	62.3126	-17.3132	0.0623	1.5619	3.7467
NA21116	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.7250	-5.2301	16.4443	-5.0373	1.1968
HG01961	AMR	AMR	0.0000	0.0003	0.9997	0.0000	0.0000	-8.4393	-24.6070	-23.5466	-39.4104	3.3465
HG02049	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.4623	-44.9962	-0.7353	7.6119	3.6759
HG03897	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.8777	-6.5210	19.4251	-4.0722	-1.1800
NA21113	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.9503	-6.4806	19.1824	-5.7383	1.3304
HG00457	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.8939	-44.6756	-2.2028	6.0845	0.6221
NA18997	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.2153	-43.2958	-2.3418	5.2840	-7.9271
HG02635	AFR	AFR	0.0000	0.9996	0.0004	0.0000	0.0000	61.3768	-16.7424	-0.5115	2.5097	1.2656
HG03280	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	64.3240	-17.6313	0.1168	1.2914	0.2675
NA20770	EUR	EUR	0.0000	0.0000	0.0000	0.0000	1.0000	1.0053	12.9486	-3.1902	8.3520	3.0480
HG03829	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-0.5298	-12.7215	16.7232	-3.7718	-0.3257
NA19042	AFR	AFR	0.0000	0.9991	0.0009	0.0000	0.0000	58.1609	-16.3340	1.1891	1.4667	-0.7083
HG01894	AFR	AFR	0.0000	0.9991	0.0009	0.0000	0.0000	58.7654	-14.2959	-0.4911	2.3793	2.3933
NA18632	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.8446	-44.8287	-5.2568	8.0384	-1.8947
HG01841	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-5.1519	-44.2165	-0.6067	6.5280	4.7952
HG01060	AMR	AMR	0.0000	0.0002	0.9417	0.0000	0.0580	5.2738	5.0395	-8.3924	3.2087	1.6492
HG01817	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.1155	-45.1812	-0.6583	8.6551	7.2831
HG01028	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.1548	-45.2041	0.2777	8.7876	2.7765
HG02484	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	57.4516	-14.6347	-0.1921	1.9302	-0.3685
HG04185	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.6078	-9.0507	22.0888	-4.4855	-0.7782
NA20588	EUR	EUR	0.0000	0.0000	0.0061	0.0000	0.9939	1.9339	11.9538	-4.2275	10.9745	1.8764
HG02069	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.6340	-42.8851	-0.8137	8.1056	4.4334
HG02774	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.7086	-5.6893	15.0491	-3.6731	2.5666
NA19741	AMR	AMR	0.0000	0.0027	0.9973	0.0000	0.0000	-5.4612	-19.3960	-19.0122	-28.4959	-0.4138
HG02685	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.4895	-6.8087	17.7716	-3.7326	0.1922
NA19788	AMR	AMR	0.0000	0.0046	0.9954	0.0000	0.0000	-0.1349	-13.5348	-15.3860	-21.0249	1.2842
HG03088	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	62.2391	-16.8359	-0.3193	0.7387	0.5464
NA18510	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	63.3184	-18.6561	-0.7260	1.6159	2.3034
NA20874	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	2.1766	-3.4508	17.7561	-3.7244	0.1485
HG00956	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.3016	-43.8555	-1.8684	7.6201	5.1171
HG00133	EUR	EUR	0.0000	0.0000	0.1114	0.0000	0.8886	0.2033	12.3657	-4.9958	9.5309	1.1497
HG03985	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.1661	-10.9786	21.7392	-4.7281	3.4473
HG01784	EUR	EUR	0.0000	0.0000	0.0316	0.0000	0.9684	0.8517	12.5117	-5.2721	10.3619	4.3373
HG00707	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-9.5601	-45.2014	-2.0728	8.2413	2.6826
HG00278	EUR	EUR	0.0000	0.0000	0.0026	0.0000	0.9974	-0.3279	9.5964	-5.0752	8.9613	-3.5003
HG03995	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.7853	-9.5614	21.6457	-3.7930	0.5532
NA20535	EUR	EUR	0.0000	0.0000	0.0100	0.0000	0.9900	1.5342	13.7578	-5.1176	9.8783	0.0789
NA19319	AFR	AFR	0.0000	0.9987	0.0013	0.0000	0.0000	58.4813	-15.5451	-0.4085	1.5589	3.0357
HG03433	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	63.3658	-17.5646	0.3763	0.8975	1.0787
HG01375	AMR	AMR	0.0000	0.0011	0.9988	0.0000	0.0000	7.4336	-1.0892	-11.7818	-5.7208	2.7387
NA18534	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.2617	-44.0783	-3.5336	7.3787	-3.7273
HG00264	EUR	EUR	0.0000	0.0000	0.0443	0.0000	0.9557	1.3069	13.6168	-6.8572	8.3391	4.6588
NA12003	EUR	EUR	0.0000	0.0000	0.0310	0.0000	0.9690	-0.1474	12.0564	-6.2589	7.2992	1.2394
HG01257	AMR	AMR	0.0000	0.0001	0.9931	0.0000	0.0067	-0.6791	3.6219	-9.7313	-2.8897	1.5866
HG00183	EUR	EUR	0.0000	0.0000	0.0049	0.0000	0.9951	-0.3240	9.3801	-5.0467	8.6384	-1.2876
HG03695	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	2.5458	-10.7525	19.6461	-5.1604	1.9907
HG04227	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.9643	-9.6020	21.6472	-2.7583	2.6469
HG02479	AFR	AFR	0.0000	0.9996	0.0004	0.0000	0.0000	57.6780	-13.6110	-0.5535	3.8397	-2.3931
HG03821	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.8016	-10.5968	16.9648	-3.4716	3.3556
HG00478	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.6567	-45.8845	-3.3171	7.3905	3.8960
NA19770	AMR	AMR	0.0000	0.0012	0.9988	0.0000	0.0000	1.5212	-5.2954	-11.7216	-10.3237	0.8400
HG00258	EUR	EUR	0.0000	0.0000	0.0574	0.0000	0.9426	0.7822	12.1537	-6.5224	9.0900	1.7025
NA18623	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.4516	-42.2059	-3.6407	7.1416	-3.0972
NA20355	AFR	AFR	0.0000	0.9975	0.0025	0.0000	0.0000	50.4426	-12.3601	-0.9806	3.7150	1.0899
HG03024	AFR	AFR	0.0000	0.9994	0.0006	0.0000	0.0000	60.1923	-15.7090	-0.1745	0.8881	3.0214
NA21094	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	2.6041	-6.8446	20.0688	-4.7789	4.8482
HG03159	AFR	AFR	0.0000	0.9997	0.0003	0.0000	0.0000	64.5897	-18.3908	0.7047	1.6911	0.3504
HG01412	AMR	AMR	0.0003	0.0150	0.9821	0.0001	0.0025	3.5952	2.3329	-9.3113	-1.3721	2.5455
HG03301	AFR	AFR	0.0000	0.9996	0.0004	0.0000	0.0000	63.8431	-18.5123	1.6279	0.9364	2.4333
HG03064	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	65.0077	-18.2906	0.2964	2.2227	3.0937
HG03729	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.3040	-8.0612	20.5750	-5.2487	0.5708
HG02511	AFR	AFR	0.0000	0.9992	0.0008	0.0000	0.0000	59.7043	-16.2274	-0.7884	2.2822	-0.7590
HG02085	EAS	EAS	0.9999	0.0000	0.0001	0.0000	0.0000	-6.4933	-44.4737	0.3962	8.0780	2.9710
NA20795	EUR	EUR	0.0000	0.0000	0.0007	0.0000	0.9993	1.1750	11.0148	-4.4383	9.6630	1.8547
HG03754	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	2.2385	-5.9269	19.4374	-5.4110	-2.4013
NA19759	AMR	AMR	0.0000	0.0012	0.9988	0.0000	0.0000	-3.3889	-18.5852	-16.9608	-25.2494	1.6688
HG02979	AFR	AFR	0.0000	0.9993	0.0007	0.0000	0.0000	63.4152	-16.8381	-0.2348	1.1762	2.4026
HG01052	AMR	AMR	0.0000	0.0107	0.9887	0.0000	0.0006	13.2509	-1.0054	-8.9018	-0.9379	1.8874
NA20527	EUR	EUR	0.0000	0.0000	0.0031	0.0000	0.9969	1.1516	13.2918	-3.8949	8.0570	5.0227
HG02783	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	2.2198	-8.1994	19.8599	-3.9414	2.6523
NA19654	AMR	AMR	0.0000	0.0002	0.9998	0.0000	0.0000	-0.0077	-8.9180	-13.5337	-15.8654	0.2871
NA18573	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.6783	-43.9107	-1.8363	5.9020	-0.0224
HG01305	AMR	AMR	0.0000	0.0021	0.9889	0.0000	0.0090	8.3333	1.0233	-9.6762	-1.9334	1.5342
HG01241	AFR	AMR	0.0000	0.9839	0.0161	0.0000	0.0000	41.3368	-9.4242	-4.5954	0.2962	3.6709
HG00275	EUR	EUR	0.0000	0.0000	0.0098	0.0000	0.9902	-0.2708	9.6683	-5.7670	10.0216	-3.2181
HG00261	EUR	EUR	0.0000	0.0000	0.1404	0.0000	0.8596	1.2885	12.8625	-6.8444	10.0553	-0.6410
HG01936	AMR	AMR	0.0000	0.0011	0.9989	0.0000	0.0000	-2.5978	-14.0418	-18.8521	-22.4515	-2.6528
NA20888	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.5609	-5.8464	19.0893	-4.2728	0.3712
HG03022	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.0939	-5.2476	17.7307	-4.5360	3.1510
NA20764	EUR	EUR	0.0000	0.0000	0.0223	0.0000	0.9777	1.5047	12.4980	-3.3294	9.9354	0.6139
HG02953	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	62.8771	-17.3264	-1.8440	1.0351	1.6544
HG01785	EUR	EUR	0.0000	0.0000	0.0158	0.0000	0.9842	1.9868	12.8709	-6.8587	8.9513	5.8209
NA18520	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	64.2190	-16.7300	-0.1849	1.1271	0.1006
NA19749	AMR	AMR	0.0023	0.0060	0.9917	0.0000	0.0000	-1.4837	-5.7173	-9.2519	-5.1455	0.8602
NA20334	AFR	AFR	0.0000	0.9906	0.0094	0.0000	0.0000	39.8260	-6.8561	-1.3398	5.3850	2.2488
NA19762	AMR	AMR	0.0000	0.0169	0.9831	0.0000	0.0000	0.1129	-13.6426	-16.7278	-20.4161	-2.0131
NA19214	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	63.1505	-19.1139	-0.5754	-0.1474	1.2143
HG00267	EUR	EUR	0.0000	0.0000	0.0106	0.0000	0.9894	-1.1568	9.1583	-3.0593	8.7690	-3.7758
NA19098	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	62.7811	-18.2961	-0.9044	1.5950	1.1438
NA20291	AFR	AFR	0.0000	0.9990	0.0010	0.0000	0.0000	61.0794	-15.8432	-0.8989	1.8448	-1.0334
HG00419	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.7551	-45.3396	-2.4526	6.4426	1.3347
NA18747	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.7832	-43.6586	-4.8603	7.0906	-0.8795
NA20861	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.9250	-7.2272	20.7355	-5.1768	-0.0525
HG04176	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.3718	-12.1951	15.5565	-1.6824	5.0635
NA12399	EUR	EUR	0.0000	0.0000	0.0046	0.0000	0.9954	1.0233	13.6250	-4.7356	7.7928	-0.8646
HG01923	AMR	AMR	0.0000	0.0004	0.9996	0.0000	0.0000	-6.7395	-22.7499	-24.5512	-35.6255	1.4508
HG03780	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-0.5485	-6.7238	19.7985	-3.1604	3.0415
HG02076	EAS	EAS	0.9999	0.0000	0.0001	0.0000	0.0000	-7.4124	-43.8475	-1.3336	7.0930	6.2468
HG02733	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	2.3272	-1.6237	14.2544	-5.1619	-0.4120
HG02952	AFR	AFR	0.0000	0.9996	0.0004	0.0000	0.0000	62.4153	-17.7192	-1.1069	1.8633	4.2399
HG02379	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.3225	-43.5941	-0.2897	7.7218	3.2922
HG00620	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.4908	-45.9455	-1.7325	8.3948	1.8769
NA12829	EUR	EUR	0.0000	0.0000	0.0110	0.0000	0.9890	2.1423	13.1344	-4.0241	9.0097	1.3521
HG03965	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.2758	-10.2326	19.7181	-6.1404	-2.4272
HG03168	AFR	AFR	0.0000	0.9992	0.0008	0.0000	0.0000	62.8473	-17.1186	0.2090	2.0707	0.1414
HG01176	AMR	AMR	0.0000	0.0045	0.9924	0.0000	0.0031	5.9359	3.0216	-6.4633	1.8608	-0.6385
HG01248	AMR	AMR	0.0000	0.0015	0.9785	0.0000	0.0200	6.9567	5.2638	-6.0693	2.8216	6.9525
HG02561	AFR	AFR	0.0000	0.9997	0.0003	0.0000	0.0000	61.1041	-16.6053	1.2837	2.5805	-1.9519
NA19086	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.0491	-45.0003	-2.0784	5.6921	-5.4319
HG02121	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.0466	-43.3576	0.6109	8.2308	4.6936
HG00115	EUR	EUR	0.0000	0.0000	0.0066	0.0000	0.9933	-0.6115	11.7414	-4.6957	9.5173	1.1031
HG00344	EUR	EUR	0.0000	0.0000	0.0584	0.0000	0.9416	-1.2222	9.4993	-6.1987	10.1012	-2.7091
HG00650	EAS	EAS	0.9999	0.0000	0.0001	0.0000	0.0000	-8.0173	-44.2306	-3.0563	6.7569	2.5128
HG01455	AMR	AMR	0.0000	0.0137	0.9863	0.0000	0.0000	-0.4338	-4.9192	-13.0166	-8.1684	-2.5738
HG03458	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	63.1695	-17.3683	-0.1109	1.1527	1.7235
NA19700	AFR	AFR	0.0000	0.9996	0.0004	0.0000	0.0000	53.1819	-12.7773	-1.0991	1.8181	0.8906
NA19390	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	60.9198	-16.3489	-0.2389	1.6442	1.6310
NA20899	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-0.1508	-4.8791	18.7845	-5.7100	0.7349
HG03130	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	61.9795	-18.8789	-0.3011	1.7519	3.2254
HG01164	AMR	AMR	0.0001	0.0002	0.9398	0.0000	0.0600	5.7006	6.2168	-8.5411	3.3492	-0.8194
HG00137	EUR	EUR	0.0000	0.0000	0.0171	0.0000	0.9829	-0.5983	11.8250	-3.8170	8.7932	0.3245
HG00634	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.2039	-46.0694	-1.1456	7.8659	1.5945
HG03074	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	64.1967	-17.6637	0.8379	1.1161	0.7296
HG00613	EAS	EAS	0.9991	0.0000	0.0009	0.0000	0.0000	-8.2914	-44.1074	-2.2950	6.8897	-1.5645
HG03895	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	2.6269	-6.6816	19.1246	-6.8413	1.2277
